datetime,load_mw,month,year
2024-02-11T14:00:00.000-0500,1713.556,2,2024
2024-02-11T15:00:00.000-0500,1691.639,2,2024
2024-02-11T16:00:00.000-0500,1724.223,2,2024
2024-02-11T17:00:00.000-0500,1868.987,2,2024
2024-02-11T18:00:00.000-0500,2038.102,2,2024
2024-02-11T19:00:00.000-0500,2017.288,2,2024
2024-02-11T20:00:00.000-0500,1913.712,2,2024
2024-02-11T21:00:00.000-0500,1849.852,2,2024
2024-02-11T22:00:00.000-0500,1789.385,2,2024
2024-02-11T23:00:00.000-0500,1700.522,2,2024
2024-02-12T00:00:00.000-0500,1631.97,2,2024
2024-02-12T01:00:00.000-0500,1557.002,2,2024
2024-02-12T02:00:00.000-0500,1504.874,2,2024
2024-02-12T03:00:00.000-0500,1487.792,2,2024
2024-02-12T04:00:00.000-0500,1510.697,2,2024
2024-02-12T05:00:00.000-0500,1572.863,2,2024
2024-02-12T06:00:00.000-0500,1708.748,2,2024
2024-02-12T07:00:00.000-0500,1914.938,2,2024
2024-02-12T08:00:00.000-0500,2023.691,2,2024
2024-02-12T09:00:00.000-0500,1941.265,2,2024
2024-02-12T10:00:00.000-0500,1787.48,2,2024
2024-02-12T11:00:00.000-0500,1728.7,2,2024
2024-02-12T12:00:00.000-0500,1658.054,2,2024
2024-02-12T13:00:00.000-0500,1617.981,2,2024
2024-02-12T14:00:00.000-0500,1646.744,2,2024
2024-02-12T15:00:00.000-0500,1749.657,2,2024
2024-02-12T16:00:00.000-0500,1837.117,2,2024
2024-02-12T17:00:00.000-0500,1973.197,2,2024
2024-02-12T18:00:00.000-0500,2119.638,2,2024
2024-02-12T19:00:00.000-0500,2150.757,2,2024
2024-02-12T20:00:00.000-0500,2094.757,2,2024
2024-02-12T21:00:00.000-0500,2008.676,2,2024
2024-02-12T22:00:00.000-0500,1912.457,2,2024
2024-02-12T23:00:00.000-0500,1785.187,2,2024
2024-02-13T00:00:00.000-0500,1676.292,2,2024
2024-02-13T01:00:00.000-0500,1611.986,2,2024
2024-02-13T02:00:00.000-0500,1571.381,2,2024
2024-02-13T03:00:00.000-0500,1548.609,2,2024
2024-02-13T04:00:00.000-0500,1554.727,2,2024
2024-02-13T05:00:00.000-0500,1585.005,2,2024
2024-02-13T06:00:00.000-0500,1679.1,2,2024
2024-02-13T07:00:00.000-0500,1820.241,2,2024
2024-02-13T08:00:00.000-0500,1940.997,2,2024
2024-02-13T09:00:00.000-0500,2041.167,2,2024
2024-02-13T10:00:00.000-0500,2122.665,2,2024
2024-02-13T11:00:00.000-0500,2184.313,2,2024
2024-02-13T12:00:00.000-0500,2212.563,2,2024
2024-02-13T13:00:00.000-0500,2222.166,2,2024
2024-02-13T14:00:00.000-0500,2204.841,2,2024
2024-02-13T15:00:00.000-0500,2168.818,2,2024
2024-02-13T16:00:00.000-0500,2153.717,2,2024
2024-02-13T17:00:00.000-0500,2181.904,2,2024
2024-02-13T18:00:00.000-0500,2261.753,2,2024
2024-02-13T19:00:00.000-0500,2267.164,2,2024
2024-02-13T20:00:00.000-0500,2206.461,2,2024
2024-02-13T21:00:00.000-0500,2122.752,2,2024
2024-02-13T22:00:00.000-0500,2014.186,2,2024
2024-02-13T23:00:00.000-0500,1878.527,2,2024
2024-02-14T00:00:00.000-0500,1764.987,2,2024
2024-02-14T01:00:00.000-0500,1695.647,2,2024
2024-02-14T02:00:00.000-0500,1654.216,2,2024
2024-02-14T03:00:00.000-0500,1641.205,2,2024
2024-02-14T04:00:00.000-0500,1648.338,2,2024
2024-02-14T05:00:00.000-0500,1702.708,2,2024
2024-02-14T06:00:00.000-0500,1842.772,2,2024
2024-02-14T07:00:00.000-0500,2052.431,2,2024
2024-02-14T08:00:00.000-0500,2149.006,2,2024
2024-02-14T09:00:00.000-0500,2109.242,2,2024
2024-02-14T10:00:00.000-0500,2022.786,2,2024
2024-02-14T11:00:00.000-0500,1934.198,2,2024
2024-02-14T12:00:00.000-0500,1873.475,2,2024
2024-02-14T13:00:00.000-0500,1833.865,2,2024
2024-02-14T14:00:00.000-0500,1834.691,2,2024
2024-02-14T15:00:00.000-0500,1871.703,2,2024
2024-02-14T16:00:00.000-0500,1980.3,2,2024
2024-02-14T17:00:00.000-0500,2149.188,2,2024
2024-02-14T18:00:00.000-0500,2293.036,2,2024
2024-02-14T19:00:00.000-0500,2324.268,2,2024
2024-02-14T20:00:00.000-0500,2298.332,2,2024
2024-02-14T21:00:00.000-0500,2229.55,2,2024
2024-02-14T22:00:00.000-0500,2140.364,2,2024
2024-02-14T23:00:00.000-0500,2004.31,2,2024
2024-02-15T00:00:00.000-0500,1889.082,2,2024
2024-02-15T01:00:00.000-0500,1812.182,2,2024
2024-02-15T02:00:00.000-0500,1770.799,2,2024
2024-02-15T03:00:00.000-0500,1751.921,2,2024
2024-02-15T04:00:00.000-0500,1759.647,2,2024
2024-02-15T05:00:00.000-0500,1814.011,2,2024
2024-02-15T06:00:00.000-0500,1937.353,2,2024
2024-02-15T07:00:00.000-0500,2131.846,2,2024
2024-02-15T08:00:00.000-0500,2204.98,2,2024
2024-02-15T09:00:00.000-0500,2099.506,2,2024
2024-02-15T10:00:00.000-0500,1963.611,2,2024
2024-02-15T11:00:00.000-0500,1856.301,2,2024
2024-02-15T12:00:00.000-0500,1785.563,2,2024
2024-02-15T13:00:00.000-0500,1777.392,2,2024
2024-02-15T14:00:00.000-0500,1809.133,2,2024
2024-02-15T15:00:00.000-0500,1832.423,2,2024
2024-02-15T16:00:00.000-0500,1999.484,2,2024
2024-02-15T17:00:00.000-0500,2128.73,2,2024
2024-02-15T18:00:00.000-0500,2243.224,2,2024
2024-02-15T19:00:00.000-0500,2251.966,2,2024
2024-02-15T20:00:00.000-0500,2214.484,2,2024
2024-02-15T21:00:00.000-0500,2148.703,2,2024
2024-02-15T22:00:00.000-0500,2056.918,2,2024
2024-02-15T23:00:00.000-0500,1913.689,2,2024
2024-02-16T00:00:00.000-0500,1787.757,2,2024
2024-02-16T01:00:00.000-0500,1713.293,2,2024
2024-02-16T02:00:00.000-0500,1660.469,2,2024
2024-02-16T03:00:00.000-0500,1637.842,2,2024
2024-02-16T04:00:00.000-0500,1640.628,2,2024
2024-02-16T05:00:00.000-0500,1687.3,2,2024
2024-02-16T06:00:00.000-0500,1812.113,2,2024
2024-02-16T07:00:00.000-0500,1995.337,2,2024
2024-02-16T08:00:00.000-0500,2093.007,2,2024
2024-02-16T09:00:00.000-0500,2069.014,2,2024
2024-02-16T10:00:00.000-0500,1986.683,2,2024
2024-02-16T11:00:00.000-0500,1872.135,2,2024
2024-02-16T12:00:00.000-0500,1822.978,2,2024
2024-02-16T13:00:00.000-0500,1788.365,2,2024
2024-02-16T14:00:00.000-0500,1804.658,2,2024
2024-02-16T15:00:00.000-0500,1835.105,2,2024
2024-02-16T16:00:00.000-0500,1897.911,2,2024
2024-02-16T17:00:00.000-0500,2061.705,2,2024
2024-02-16T18:00:00.000-0500,2192.719,2,2024
2024-02-16T19:00:00.000-0500,2208.471,2,2024
2024-02-16T20:00:00.000-0500,2155.683,2,2024
2024-02-16T21:00:00.000-0500,2097.452,2,2024
2024-02-16T22:00:00.000-0500,2010.656,2,2024
2024-02-16T23:00:00.000-0500,1898.736,2,2024
2024-02-17T00:00:00.000-0500,1782.047,2,2024
2024-02-17T01:00:00.000-0500,1702.794,2,2024
2024-02-17T02:00:00.000-0500,1652.014,2,2024
2024-02-17T03:00:00.000-0500,1621.424,2,2024
2024-02-17T04:00:00.000-0500,1608.704,2,2024
2024-02-17T05:00:00.000-0500,1630.783,2,2024
2024-02-17T06:00:00.000-0500,1675.874,2,2024
2024-02-17T07:00:00.000-0500,1757.172,2,2024
2024-02-17T08:00:00.000-0500,1837.964,2,2024
2024-02-17T09:00:00.000-0500,1933.756,2,2024
2024-02-17T10:00:00.000-0500,1986.465,2,2024
2024-02-17T11:00:00.000-0500,1910.755,2,2024
2024-02-17T12:00:00.000-0500,1831.825,2,2024
2024-02-17T13:00:00.000-0500,1891.724,2,2024
2024-02-17T14:00:00.000-0500,1880.547,2,2024
2024-02-17T15:00:00.000-0500,1899.991,2,2024
2024-02-17T16:00:00.000-0500,1901.963,2,2024
2024-02-17T17:00:00.000-0500,1981.9,2,2024
2024-02-17T18:00:00.000-0500,2112.309,2,2024
2024-02-17T19:00:00.000-0500,2155.987,2,2024
2024-02-17T20:00:00.000-0500,2114.737,2,2024
2024-02-17T21:00:00.000-0500,2063.356,2,2024
2024-02-17T22:00:00.000-0500,1998.007,2,2024
2024-02-17T23:00:00.000-0500,1895.37,2,2024
2024-02-18T00:00:00.000-0500,1808.832,2,2024
2024-02-18T01:00:00.000-0500,1745.109,2,2024
2024-02-18T02:00:00.000-0500,1700.42,2,2024
2024-02-18T03:00:00.000-0500,1681.337,2,2024
2024-02-18T04:00:00.000-0500,1680.44,2,2024
2024-02-18T05:00:00.000-0500,1693.757,2,2024
2024-02-18T06:00:00.000-0500,1742.176,2,2024
2024-02-18T07:00:00.000-0500,1805.462,2,2024
2024-02-18T08:00:00.000-0500,1852.487,2,2024
2024-02-18T09:00:00.000-0500,1884.123,2,2024
2024-02-18T10:00:00.000-0500,1873.146,2,2024
2024-02-18T11:00:00.000-0500,1742.132,2,2024
2024-02-18T12:00:00.000-0500,1664.138,2,2024
2024-02-18T13:00:00.000-0500,1638.339,2,2024
2024-02-18T14:00:00.000-0500,1651.599,2,2024
2024-02-18T15:00:00.000-0500,1746.354,2,2024
2024-02-18T16:00:00.000-0500,1916.834,2,2024
2024-02-18T17:00:00.000-0500,2030.111,2,2024
2024-02-18T18:00:00.000-0500,2142.174,2,2024
2024-02-18T19:00:00.000-0500,2146.256,2,2024
2024-02-18T20:00:00.000-0500,2083.76,2,2024
2024-02-18T21:00:00.000-0500,2011.179,2,2024
2024-02-18T22:00:00.000-0500,1917.89,2,2024
2024-02-18T23:00:00.000-0500,1821.584,2,2024
2024-02-19T00:00:00.000-0500,1726.862,2,2024
2024-02-19T01:00:00.000-0500,1659.038,2,2024
2024-02-19T02:00:00.000-0500,1624.974,2,2024
2024-02-19T03:00:00.000-0500,1606.414,2,2024
2024-02-19T04:00:00.000-0500,1614.078,2,2024
2024-02-19T05:00:00.000-0500,1653.698,2,2024
2024-02-19T06:00:00.000-0500,1753.144,2,2024
2024-02-19T07:00:00.000-0500,1874.335,2,2024
2024-02-19T08:00:00.000-0500,1918.093,2,2024
2024-02-19T09:00:00.000-0500,1850.313,2,2024
2024-02-19T10:00:00.000-0500,1759.569,2,2024
2024-02-19T11:00:00.000-0500,1690.701,2,2024
2024-02-19T12:00:00.000-0500,1647.923,2,2024
2024-02-19T13:00:00.000-0500,1635.67,2,2024
2024-02-19T14:00:00.000-0500,1639.804,2,2024
2024-02-19T15:00:00.000-0500,1689.052,2,2024
2024-02-19T16:00:00.000-0500,1827.189,2,2024
2024-02-19T17:00:00.000-0500,2017.75,2,2024
2024-02-19T18:00:00.000-0500,2209.893,2,2024
2024-02-19T19:00:00.000-0500,2245.829,2,2024
2024-02-19T20:00:00.000-0500,2198.225,2,2024
2024-02-19T21:00:00.000-0500,2140.541,2,2024
2024-02-19T22:00:00.000-0500,2040.134,2,2024
2024-02-19T23:00:00.000-0500,1920.242,2,2024
2024-02-20T00:00:00.000-0500,1824.519,2,2024
2024-02-20T01:00:00.000-0500,1769.829,2,2024
2024-02-20T02:00:00.000-0500,1737.47,2,2024
2024-02-20T03:00:00.000-0500,1729.17,2,2024
2024-02-20T04:00:00.000-0500,1745.769,2,2024
2024-02-20T05:00:00.000-0500,1798.34,2,2024
2024-02-20T06:00:00.000-0500,1918.712,2,2024
2024-02-20T07:00:00.000-0500,2088.848,2,2024
2024-02-20T08:00:00.000-0500,2150.557,2,2024
2024-02-20T09:00:00.000-0500,2041.967,2,2024
2024-02-20T10:00:00.000-0500,1889.631,2,2024
2024-02-20T11:00:00.000-0500,1786.419,2,2024
2024-02-20T12:00:00.000-0500,1718.134,2,2024
2024-02-20T13:00:00.000-0500,1685.561,2,2024
2024-02-20T14:00:00.000-0500,1687.081,2,2024
2024-02-20T15:00:00.000-0500,1731.392,2,2024
2024-02-20T16:00:00.000-0500,1841.388,2,2024
2024-02-20T17:00:00.000-0500,2013.624,2,2024
2024-02-20T18:00:00.000-0500,2188.944,2,2024
2024-02-20T19:00:00.000-0500,2222.121,2,2024
2024-02-20T20:00:00.000-0500,2208.616,2,2024
2024-02-20T21:00:00.000-0500,2137.249,2,2024
2024-02-20T22:00:00.000-0500,2049.815,2,2024
2024-02-20T23:00:00.000-0500,1930.027,2,2024
2024-02-21T00:00:00.000-0500,1826.685,2,2024
2024-02-21T01:00:00.000-0500,1759.008,2,2024
2024-02-21T02:00:00.000-0500,1731.226,2,2024
2024-02-21T03:00:00.000-0500,1717.441,2,2024
2024-02-21T04:00:00.000-0500,1731.389,2,2024
2024-02-21T05:00:00.000-0500,1781.821,2,2024
2024-02-21T06:00:00.000-0500,1912.514,2,2024
2024-02-21T07:00:00.000-0500,2069.61,2,2024
2024-02-21T08:00:00.000-0500,2128.884,2,2024
2024-02-21T09:00:00.000-0500,2022.281,2,2024
2024-02-21T10:00:00.000-0500,1877.658,2,2024
2024-02-21T11:00:00.000-0500,1770.406,2,2024
2024-02-21T12:00:00.000-0500,1700.245,2,2024
2024-02-21T13:00:00.000-0500,1653.176,2,2024
2024-02-21T14:00:00.000-0500,1667.061,2,2024
2024-02-21T15:00:00.000-0500,1705.277,2,2024
2024-02-21T16:00:00.000-0500,1812.216,2,2024
2024-02-21T17:00:00.000-0500,1989.282,2,2024
2024-02-21T18:00:00.000-0500,2162.399,2,2024
2024-02-21T19:00:00.000-0500,2216.065,2,2024
2024-02-21T20:00:00.000-0500,2169.978,2,2024
2024-02-21T21:00:00.000-0500,2103.397,2,2024
2024-02-21T22:00:00.000-0500,2008.864,2,2024
2024-02-21T23:00:00.000-0500,1882.762,2,2024
2024-02-22T00:00:00.000-0500,1778.2,2,2024
2024-02-22T01:00:00.000-0500,1711.753,2,2024
2024-02-22T02:00:00.000-0500,1680.189,2,2024
2024-02-22T03:00:00.000-0500,1671.043,2,2024
2024-02-22T04:00:00.000-0500,1678.719,2,2024
2024-02-22T05:00:00.000-0500,1727.395,2,2024
2024-02-22T06:00:00.000-0500,1851.431,2,2024
2024-02-22T07:00:00.000-0500,2006.833,2,2024
2024-02-22T08:00:00.000-0500,2073.154,2,2024
2024-02-22T09:00:00.000-0500,2037.018,2,2024
2024-02-22T10:00:00.000-0500,1971.899,2,2024
2024-02-22T11:00:00.000-0500,1899.833,2,2024
2024-02-22T12:00:00.000-0500,1850.286,2,2024
2024-02-22T13:00:00.000-0500,1791.305,2,2024
2024-02-22T14:00:00.000-0500,1770.383,2,2024
2024-02-22T15:00:00.000-0500,1806.199,2,2024
2024-02-22T16:00:00.000-0500,1930.751,2,2024
2024-02-22T17:00:00.000-0500,2048.819,2,2024
2024-02-22T18:00:00.000-0500,2151.059,2,2024
2024-02-22T19:00:00.000-0500,2176.645,2,2024
2024-02-22T20:00:00.000-0500,2112.56,2,2024
2024-02-22T21:00:00.000-0500,2039.086,2,2024
2024-02-22T22:00:00.000-0500,1946.446,2,2024
2024-02-22T23:00:00.000-0500,1823.934,2,2024
2024-02-23T00:00:00.000-0500,1711.212,2,2024
2024-02-23T01:00:00.000-0500,1639.583,2,2024
2024-02-23T02:00:00.000-0500,1587.199,2,2024
2024-02-23T03:00:00.000-0500,1564.245,2,2024
2024-02-23T04:00:00.000-0500,1563.193,2,2024
2024-02-23T05:00:00.000-0500,1601.244,2,2024
2024-02-23T06:00:00.000-0500,1700.165,2,2024
2024-02-23T07:00:00.000-0500,1847.191,2,2024
2024-02-23T08:00:00.000-0500,1959.914,2,2024
2024-02-23T09:00:00.000-0500,2047.942,2,2024
2024-02-23T10:00:00.000-0500,2093.045,2,2024
2024-02-23T11:00:00.000-0500,2105.288,2,2024
2024-02-23T12:00:00.000-0500,2053.553,2,2024
2024-02-23T13:00:00.000-0500,1963.877,2,2024
2024-02-23T14:00:00.000-0500,1885.748,2,2024
2024-02-23T15:00:00.000-0500,1872.054,2,2024
2024-02-23T16:00:00.000-0500,1910.782,2,2024
2024-02-23T17:00:00.000-0500,1980.399,2,2024
2024-02-23T18:00:00.000-0500,2072.633,2,2024
2024-02-23T19:00:00.000-0500,2077.868,2,2024
2024-02-23T20:00:00.000-0500,2011.151,2,2024
2024-02-23T21:00:00.000-0500,1950.92,2,2024
2024-02-23T22:00:00.000-0500,1857.182,2,2024
2024-02-23T23:00:00.000-0500,1751.132,2,2024
2024-02-24T00:00:00.000-0500,1656.769,2,2024
2024-02-24T01:00:00.000-0500,1586.087,2,2024
2024-02-24T02:00:00.000-0500,1542.391,2,2024
2024-02-24T03:00:00.000-0500,1514.686,2,2024
2024-02-24T04:00:00.000-0500,1507.891,2,2024
2024-02-24T05:00:00.000-0500,1524.843,2,2024
2024-02-24T06:00:00.000-0500,1582.613,2,2024
2024-02-24T07:00:00.000-0500,1655.293,2,2024
2024-02-24T08:00:00.000-0500,1718.986,2,2024
2024-02-24T09:00:00.000-0500,1768.259,2,2024
2024-02-24T10:00:00.000-0500,1814.045,2,2024
2024-02-24T11:00:00.000-0500,1739.683,2,2024
2024-02-24T12:00:00.000-0500,1578.241,2,2024
2024-02-24T13:00:00.000-0500,1480.262,2,2024
2024-02-24T14:00:00.000-0500,1455.26,2,2024
2024-02-24T15:00:00.000-0500,1507.136,2,2024
2024-02-24T16:00:00.000-0500,1638.424,2,2024
2024-02-24T17:00:00.000-0500,1832.946,2,2024
2024-02-24T18:00:00.000-0500,2032.474,2,2024
2024-02-24T19:00:00.000-0500,2101.736,2,2024
2024-02-24T20:00:00.000-0500,2064.107,2,2024
2024-02-24T21:00:00.000-0500,2033.624,2,2024
2024-02-24T22:00:00.000-0500,1970.937,2,2024
2024-02-24T23:00:00.000-0500,1885.581,2,2024
2024-02-25T00:00:00.000-0500,1801.488,2,2024
2024-02-25T01:00:00.000-0500,1744.983,2,2024
2024-02-25T02:00:00.000-0500,1709.486,2,2024
2024-02-25T03:00:00.000-0500,1697.56,2,2024
2024-02-25T04:00:00.000-0500,1698.669,2,2024
2024-02-25T05:00:00.000-0500,1717.363,2,2024
2024-02-25T06:00:00.000-0500,1763.436,2,2024
2024-02-25T07:00:00.000-0500,1822.689,2,2024
2024-02-25T08:00:00.000-0500,1815.961,2,2024
2024-02-25T09:00:00.000-0500,1729.984,2,2024
2024-02-25T10:00:00.000-0500,1640.654,2,2024
2024-02-25T11:00:00.000-0500,1571.645,2,2024
2024-02-25T12:00:00.000-0500,1528.585,2,2024
2024-02-25T13:00:00.000-0500,1523.985,2,2024
2024-02-25T14:00:00.000-0500,1525.932,2,2024
2024-02-25T15:00:00.000-0500,1586.685,2,2024
2024-02-25T16:00:00.000-0500,1698.348,2,2024
2024-02-25T17:00:00.000-0500,1902.527,2,2024
2024-02-25T18:00:00.000-0500,2083.413,2,2024
2024-02-25T19:00:00.000-0500,2153.933,2,2024
2024-02-25T20:00:00.000-0500,2111.782,2,2024
2024-02-25T21:00:00.000-0500,2035.41,2,2024
2024-02-25T22:00:00.000-0500,1944.833,2,2024
2024-02-25T23:00:00.000-0500,1820.951,2,2024
2024-02-26T00:00:00.000-0500,1718.678,2,2024
2024-02-26T01:00:00.000-0500,1640.568,2,2024
2024-02-26T02:00:00.000-0500,1604.926,2,2024
2024-02-26T03:00:00.000-0500,1585.008,2,2024
2024-02-26T04:00:00.000-0500,1591.464,2,2024
2024-02-26T05:00:00.000-0500,1635.408,2,2024
2024-02-26T06:00:00.000-0500,1765.316,2,2024
2024-02-26T07:00:00.000-0500,1956.686,2,2024
2024-02-26T08:00:00.000-0500,2026.978,2,2024
2024-02-26T09:00:00.000-0500,2017.532,2,2024
2024-02-26T10:00:00.000-0500,1825.265,2,2024
2024-02-26T11:00:00.000-0500,1669.927,2,2024
2024-02-26T12:00:00.000-0500,1586.755,2,2024
2024-02-26T13:00:00.000-0500,1543.535,2,2024
2024-02-26T14:00:00.000-0500,1542.214,2,2024
2024-02-26T15:00:00.000-0500,1590.506,2,2024
2024-02-26T16:00:00.000-0500,1694.608,2,2024
2024-02-26T17:00:00.000-0500,1859.175,2,2024
2024-02-26T18:00:00.000-0500,2034.08,2,2024
2024-02-26T19:00:00.000-0500,2098.24,2,2024
2024-02-26T20:00:00.000-0500,2041.626,2,2024
2024-02-26T21:00:00.000-0500,1974.826,2,2024
2024-02-26T22:00:00.000-0500,1868.177,2,2024
2024-02-26T23:00:00.000-0500,1742.963,2,2024
2024-02-27T00:00:00.000-0500,1640.671,2,2024
2024-02-27T01:00:00.000-0500,1580.423,2,2024
2024-02-27T02:00:00.000-0500,1545.226,2,2024
2024-02-27T03:00:00.000-0500,1537.273,2,2024
2024-02-27T04:00:00.000-0500,1549.997,2,2024
2024-02-27T05:00:00.000-0500,1602.727,2,2024
2024-02-27T06:00:00.000-0500,1740.064,2,2024
2024-02-27T07:00:00.000-0500,1931.521,2,2024
2024-02-27T08:00:00.000-0500,1965.147,2,2024
2024-02-27T09:00:00.000-0500,1830.534,2,2024
2024-02-27T10:00:00.000-0500,1681.689,2,2024
2024-02-27T11:00:00.000-0500,1572.403,2,2024
2024-02-27T12:00:00.000-0500,1514.941,2,2024
2024-02-27T13:00:00.000-0500,1486.39,2,2024
2024-02-27T14:00:00.000-0500,1513.435,2,2024
2024-02-27T15:00:00.000-0500,1575.306,2,2024
2024-02-27T16:00:00.000-0500,1696.908,2,2024
2024-02-27T17:00:00.000-0500,1836.862,2,2024
2024-02-27T18:00:00.000-0500,1980.477,2,2024
2024-02-27T19:00:00.000-0500,2026.521,2,2024
2024-02-27T20:00:00.000-0500,1976.688,2,2024
2024-02-27T21:00:00.000-0500,1893.467,2,2024
2024-02-27T22:00:00.000-0500,1788.19,2,2024
2024-02-27T23:00:00.000-0500,1648.026,2,2024
2024-02-28T00:00:00.000-0500,1529.382,2,2024
